Order_Number,Product_ID,Product_Name,Category,Quantity,Unit_Price,Line_Total
O709338,P1056,Neem Oil Heirloom,Pest Control,1,14.32,14.32
O709338,P1062,Organic Fertilizer Starter,Soil & Fertilizer,1,10.33,10.33
O709339,P1219,Cedar Raised Bed Heirloom,Raised Beds,1,192.21,192.21
O709339,P1038,Humidity Dome Premium,Indoor Growing,3,40.09,120.27
O709339,P1279,Deer Repellent Mix,Pest Control,1,18.85,18.85
O709339,P1146,Zinnia Classic,Flower Seeds,2,6.66,13.32
O709340,P1284,Pruner Classic,Garden Tools,3,21.09,63.27
O709341,P1142,Pepper Classic,Vegetable Seeds,1,5.78,5.78
O709341,P1167,Kale Premium,Vegetable Seeds,2,5.58,11.16
O709342,P1096,Lavender Classic,Perennials,1,17.84,17.84
O709343,P1284,Pruner Classic,Garden Tools,3,21.09,63.27
O709344,P1040,Sunflower Starter,Flower Seeds,3,3.57,10.71
O709344,P1287,Compost Booster Premium,Soil & Fertilizer,1,20.53,20.53
O709344,P1168,Humidity Dome Organic,Indoor Growing,2,59.32,118.64
O709345,P1011,LED Grow Light Starter,Indoor Growing,1,72.36,72.36
O709346,P1171,Zucchini Pro,Vegetable Seeds,1,4.32,4.32
O709346,P1158,Compost Booster Classic,Soil & Fertilizer,2,27.84,55.68
O709346,P1156,Tomato Feed Pro,Soil & Fertilizer,1,7.36,7.36
O709346,P1129,Wildflower Organic,Flower Seeds,2,8.12,16.24
O709346,P1190,Tomato Premium,Vegetable Seeds,2,8.05,16.1
O709347,P1057,LED Grow Light Starter,Indoor Growing,2,101.72,203.44
O709347,P1191,Strawberry Starter,Fruit Plants,3,16.16,48.48
O709347,P1109,Microgreen Tray Heirloom,Indoor Growing,2,35.08,70.16
O709347,P1040,Sunflower Starter,Flower Seeds,2,3.57,7.14
O709347,P1044,Tomato Feed Premium,Soil & Fertilizer,1,28.88,28.88
O709348,P1224,Pepper Premium,Vegetable Seeds,2,8.45,16.9
O709348,P1163,Metal Raised Bed Pro,Raised Beds,1,50.86,50.86
O709348,P1246,Seed Starter Mix Organic,Soil & Fertilizer,3,27.88,83.64
O709349,P1028,Japanese Beetle Trap Classic,Pest Control,2,24.03,48.06
O709350,P1277,Gloves Pro,Garden Tools,1,13.97,13.97
O709350,P1245,Blueberry Organic,Fruit Plants,2,38.72,77.44
O709351,P1289,Slug Control Heirloom,Pest Control,2,9.86,19.72
O709351,P1286,Marigold Mix,Flower Seeds,1,8.87,8.87
O709352,P1266,Cucumber Classic,Vegetable Seeds,1,4.13,4.13
O709353,P1200,Blueberry Starter,Fruit Plants,2,38.59,77.18
O709353,P1106,Cedar Raised Bed Mix,Raised Beds,1,60.22,60.22
O709354,P1202,Salvia Heirloom,Perennials,3,22.13,66.39
O709354,P1108,Hybrid Tea Rose Starter,Roses,1,41.26,41.26
O709354,P1120,Neem Oil Collection,Pest Control,3,10.63,31.89
O709355,P1290,Japanese Beetle Trap Collection,Pest Control,1,20.24,20.24
O709356,P1187,Cedar Raised Bed Premium,Raised Beds,1,172.17,172.17
O709357,P1247,Climbing Rose Starter,Roses,1,42.53,42.53
O709358,P1035,Marigold Starter,Flower Seeds,1,5.69,5.69
O709358,P1050,Zinnia Collection,Flower Seeds,2,5.06,10.12
O709359,P1150,Bean Organic,Vegetable Seeds,1,8.88,8.88
O709359,P1189,Bean Mix,Vegetable Seeds,1,8.94,8.94
O709360,P1019,Salvia Premium,Perennials,3,15.44,46.32
O709360,P1299,Metal Raised Bed Pro,Raised Beds,3,78.83,236.49
O709360,P1104,Metal Raised Bed Mix,Raised Beds,3,135.59,406.77
O709361,P1104,Metal Raised Bed Mix,Raised Beds,2,135.59,271.18
O709361,P1215,Cosmos Premium,Flower Seeds,1,2.92,2.92
O709361,P1055,Slug Control Collection,Pest Control,1,10.16,10.16
O709362,P1296,Hosta Premium,Perennials,1,11.21,11.21
O709362,P1274,Tomato Heirloom,Vegetable Seeds,4,4.55,18.2
O709362,P1244,Seed Starter Mix Mix,Soil & Fertilizer,1,13.0,13.0
O709363,P1143,Grape Pro,Fruit Plants,1,20.65,20.65
O709364,P1142,Pepper Classic,Vegetable Seeds,1,5.78,5.78
O709364,P1147,Zucchini Mix,Vegetable Seeds,1,6.58,6.58
O709365,P1214,Slug Control Heirloom,Pest Control,1,19.05,19.05
O709366,P1009,Coneflower Organic,Perennials,2,23.91,47.82
O709366,P1179,Seed Starter Mix Premium,Soil & Fertilizer,4,19.7,78.8
O709366,P1138,Herb Kit Organic,Indoor Growing,2,72.52,145.04
O709367,P1003,Marigold Pro,Flower Seeds,1,6.32,6.32
O709367,P1134,Carrot Heirloom,Vegetable Seeds,1,3.66,3.66
O709368,P1106,Cedar Raised Bed Mix,Raised Beds,2,60.22,120.44
O709369,P1298,Raspberry Mix,Fruit Plants,1,35.66,35.66
O709369,P1098,Aster Mix,Flower Seeds,1,8.98,8.98
O709369,P1223,Knock Out Rose Classic,Roses,1,42.16,42.16
O709369,P1107,Raspberry Mix,Fruit Plants,4,29.09,116.36
O709370,P1113,Cosmos Organic,Flower Seeds,1,9.58,9.58
O709370,P1063,Bean Collection,Vegetable Seeds,1,5.55,5.55
O709371,P1057,LED Grow Light Starter,Indoor Growing,2,101.72,203.44
O709372,P1094,LED Grow Light Starter,Indoor Growing,1,67.38,67.38
O709372,P1035,Marigold Starter,Flower Seeds,3,5.69,17.07
O709373,P1068,Compost Booster Starter,Soil & Fertilizer,3,26.44,79.32
O709373,P1280,Seed Tray Premium,Garden Tools,1,27.36,27.36
O709373,P1238,Grape Organic,Fruit Plants,1,16.83,16.83
O709374,P1164,Cucumber Heirloom,Vegetable Seeds,3,3.88,11.64
O709375,P1221,Compost Booster Organic,Soil & Fertilizer,2,21.32,42.64
O709375,P1108,Hybrid Tea Rose Starter,Roses,1,41.26,41.26
O709375,P1085,Blackberry Collection,Fruit Plants,1,29.02,29.02
O709376,P1017,Japanese Beetle Trap Heirloom,Pest Control,2,11.74,23.48
O709376,P1084,Hosta Starter,Perennials,1,19.37,19.37
O709376,P1245,Blueberry Organic,Fruit Plants,3,38.72,116.16
O709377,P1032,Bone Meal Collection,Soil & Fertilizer,2,19.84,39.68
O709377,P1227,Humidity Dome Heirloom,Indoor Growing,2,74.7,149.4
O709378,P1011,LED Grow Light Starter,Indoor Growing,1,72.36,72.36
O709378,P1066,Trowel Organic,Garden Tools,2,10.86,21.72
O709378,P1172,Bone Meal Classic,Soil & Fertilizer,4,9.69,38.76
O709378,P1057,LED Grow Light Starter,Indoor Growing,1,101.72,101.72
O709378,P1253,Cedar Raised Bed Starter,Raised Beds,1,92.1,92.1
O709379,P1227,Humidity Dome Heirloom,Indoor Growing,1,74.7,74.7
O709380,P1149,Hosta Premium,Perennials,1,12.53,12.53
O709380,P1094,LED Grow Light Starter,Indoor Growing,1,67.38,67.38
O709380,P1105,Pepper Pro,Vegetable Seeds,2,5.74,11.48
O709380,P1269,Floribunda Rose Collection,Roses,2,23.2,46.4
O709381,P1135,Floribunda Rose Organic,Roses,1,49.16,49.16
O709381,P1169,Phlox Collection,Perennials,1,21.57,21.57
O709381,P1045,Lavender Pro,Perennials,2,22.34,44.68
O709381,P1172,Bone Meal Classic,Soil & Fertilizer,1,9.69,9.69
O709382,P1285,Cucumber Starter,Vegetable Seeds,4,3.72,14.88
O709382,P1018,Bone Meal Organic,Soil & Fertilizer,1,10.82,10.82
O709383,P1199,Wildflower Collection,Flower Seeds,2,4.5,9.0
O709384,P1237,Bean Organic,Vegetable Seeds,2,8.11,16.22
O709385,P1188,Bone Meal Mix,Soil & Fertilizer,1,8.41,8.41
O709385,P1060,Watering Wand Classic,Garden Tools,3,27.54,82.62
O709386,P1199,Wildflower Collection,Flower Seeds,1,4.5,4.5
O709386,P1194,Floribunda Rose Heirloom,Roses,2,44.42,88.84
O709386,P1028,Japanese Beetle Trap Classic,Pest Control,1,24.03,24.03
O709387,P1005,Slug Control Classic,Pest Control,1,19.44,19.44
O709387,P1110,Carrot Pro,Vegetable Seeds,2,5.76,11.52
O709388,P1263,Climbing Rose Premium,Roses,1,42.83,42.83
O709388,P1095,Floribunda Rose Organic,Roses,1,46.45,46.45
O709388,P1020,Grow Bag Classic,Raised Beds,4,45.46,181.84
O709389,P1201,LED Grow Light Collection,Indoor Growing,4,49.99,199.96
O709390,P1280,Seed Tray Premium,Garden Tools,1,27.36,27.36
O709390,P1072,Bone Meal Starter,Soil & Fertilizer,1,21.55,21.55
O709390,P1267,Floribunda Rose Pro,Roses,2,29.6,59.2
O709390,P1076,Carrot Premium,Vegetable Seeds,1,4.41,4.41
O709391,P1105,Pepper Pro,Vegetable Seeds,1,5.74,5.74
O709391,P1068,Compost Booster Starter,Soil & Fertilizer,2,26.44,52.88
O709392,P1299,Metal Raised Bed Pro,Raised Beds,4,78.83,315.32
O709392,P1162,Aster Collection,Flower Seeds,1,5.93,5.93
O709393,P1022,Microgreen Tray Premium,Indoor Growing,1,96.16,96.16
O709393,P1223,Knock Out Rose Classic,Roses,1,42.16,42.16
O709394,P1089,Sunflower Classic,Flower Seeds,3,7.73,23.19
O709394,P1270,Pruner Pro,Garden Tools,2,27.51,55.02
O709394,P1173,Neem Oil Pro,Pest Control,1,12.1,12.1
O709394,P1064,Gloves Classic,Garden Tools,1,38.67,38.67
O709394,P1043,Cedar Raised Bed Premium,Raised Beds,1,127.37,127.37
O709395,P1155,LED Grow Light Organic,Indoor Growing,1,77.63,77.63
O709396,P1271,Watering Wand Organic,Garden Tools,2,7.73,15.46
O709396,P1168,Humidity Dome Organic,Indoor Growing,1,59.32,59.32
O709397,P1222,Neem Oil Heirloom,Pest Control,3,10.41,31.23
O709398,P1234,Organic Fertilizer Pro,Soil & Fertilizer,1,19.45,19.45
O709398,P1070,Compost Booster Heirloom,Soil & Fertilizer,1,9.53,9.53
O709399,P1152,Coneflower Classic,Perennials,1,16.51,16.51
O709399,P1017,Japanese Beetle Trap Heirloom,Pest Control,3,11.74,35.22
O709399,P1216,Cucumber Pro,Vegetable Seeds,2,3.94,7.88
O709399,P1075,Hosta Pro,Perennials,1,16.44,16.44
O709400,P1061,Blueberry Heirloom,Fruit Plants,1,34.06,34.06
O709401,P1182,Hybrid Tea Rose Pro,Roses,3,36.86,110.58
O709402,P1134,Carrot Heirloom,Vegetable Seeds,1,3.66,3.66
O709402,P1071,Kale Mix,Vegetable Seeds,1,8.06,8.06
O709403,P1144,Wildflower Collection,Flower Seeds,1,9.5,9.5
O709404,P1118,Pruner Starter,Garden Tools,1,19.51,19.51
O709405,P1222,Neem Oil Heirloom,Pest Control,1,10.41,10.41
O709405,P1155,LED Grow Light Organic,Indoor Growing,1,77.63,77.63
O709405,P1108,Hybrid Tea Rose Starter,Roses,1,41.26,41.26
O709406,P1294,Metal Raised Bed Classic,Raised Beds,1,161.6,161.6
O709407,P1099,Daylily Classic,Perennials,1,21.01,21.01
O709407,P1270,Pruner Pro,Garden Tools,1,27.51,27.51
O709407,P1135,Floribunda Rose Organic,Roses,1,49.16,49.16
O709407,P1280,Seed Tray Premium,Garden Tools,3,27.36,82.08
O709407,P1168,Humidity Dome Organic,Indoor Growing,2,59.32,118.64
O709408,P1141,Wildflower Collection,Flower Seeds,1,8.29,8.29
O709409,P1225,Deer Repellent Classic,Pest Control,1,24.86,24.86
O709409,P1117,Seed Tray Classic,Garden Tools,1,6.1,6.1
O709409,P1123,Carrot Starter,Vegetable Seeds,1,6.7,6.7
O709409,P1190,Tomato Premium,Vegetable Seeds,1,8.05,8.05
O709410,P1019,Salvia Premium,Perennials,2,15.44,30.88
O709410,P1028,Japanese Beetle Trap Classic,Pest Control,1,24.03,24.03
O709411,P1129,Wildflower Organic,Flower Seeds,1,8.12,8.12
O709411,P1018,Bone Meal Organic,Soil & Fertilizer,1,10.82,10.82
O709412,P1005,Slug Control Classic,Pest Control,1,19.44,19.44
O709412,P1275,Neem Oil Classic,Pest Control,1,24.0,24.0
O709412,P1227,Humidity Dome Heirloom,Indoor Growing,1,74.7,74.7
O709412,P1285,Cucumber Starter,Vegetable Seeds,2,3.72,7.44
O709413,P1034,Tomato Feed Classic,Soil & Fertilizer,2,14.63,29.26
O709413,P1290,Japanese Beetle Trap Collection,Pest Control,1,20.24,20.24
O709414,P1205,Grow Bag Organic,Raised Beds,1,155.84,155.84
O709414,P1177,Climbing Rose Classic,Roses,1,19.08,19.08
O709414,P1103,Slug Control Classic,Pest Control,1,23.37,23.37
O709414,P1212,Organic Fertilizer Starter,Soil & Fertilizer,2,25.01,50.02
O709414,P1043,Cedar Raised Bed Premium,Raised Beds,1,127.37,127.37
O709415,P1083,Pruner Starter,Garden Tools,1,16.99,16.99
O709415,P1158,Compost Booster Classic,Soil & Fertilizer,1,27.84,27.84
O709415,P1088,Neem Oil Starter,Pest Control,1,14.56,14.56
O709416,P1101,Climbing Rose Pro,Roses,1,45.51,45.51
O709416,P1226,Poppy Pro,Flower Seeds,1,4.54,4.54
O709417,P1018,Bone Meal Organic,Soil & Fertilizer,2,10.82,21.64
O709417,P1250,Microgreen Tray Organic,Indoor Growing,1,78.81,78.81
O709418,P1284,Pruner Classic,Garden Tools,1,21.09,21.09
O709418,P1248,Wildflower Starter,Flower Seeds,2,6.39,12.78
O709418,P1297,Knock Out Rose Heirloom,Roses,1,31.14,31.14
O709419,P1112,Hosta Organic,Perennials,1,21.57,21.57
O709419,P1143,Grape Pro,Fruit Plants,1,20.65,20.65
O709419,P1160,Lettuce Starter,Vegetable Seeds,1,7.61,7.61
O709419,P1123,Carrot Starter,Vegetable Seeds,1,6.7,6.7
O709420,P1111,Hosta Premium,Perennials,1,10.11,10.11
O709420,P1292,Tomato Feed Pro,Soil & Fertilizer,1,29.61,29.61
O709420,P1014,Strawberry Heirloom,Fruit Plants,1,28.11,28.11
O709421,P1057,LED Grow Light Starter,Indoor Growing,2,101.72,203.44
O709421,P1196,Grape Heirloom,Fruit Plants,1,33.86,33.86
O709422,P1186,Pruner Pro,Garden Tools,1,16.82,16.82
O709422,P1063,Bean Collection,Vegetable Seeds,2,5.55,11.1
O709423,P1064,Gloves Classic,Garden Tools,3,38.67,116.01
O709424,P1161,Microgreen Tray Mix,Indoor Growing,1,45.34,45.34
O709424,P1136,Floribunda Rose Collection,Roses,2,43.41,86.82
O709424,P1175,Watering Wand Pro,Garden Tools,2,17.94,35.88
O709425,P1142,Pepper Classic,Vegetable Seeds,3,5.78,17.34
O709425,P1183,Deer Repellent Heirloom,Pest Control,1,19.04,19.04
O709426,P1095,Floribunda Rose Organic,Roses,1,46.45,46.45
O709426,P1083,Pruner Starter,Garden Tools,1,16.99,16.99
O709427,P1085,Blackberry Collection,Fruit Plants,1,29.02,29.02
O709427,P1295,Grape Mix,Fruit Plants,4,23.49,93.96
O709427,P1028,Japanese Beetle Trap Classic,Pest Control,1,24.03,24.03
O709428,P1152,Coneflower Classic,Perennials,2,16.51,33.02
O709428,P1061,Blueberry Heirloom,Fruit Plants,2,34.06,68.12
O709429,P1103,Slug Control Classic,Pest Control,2,23.37,46.74
O709429,P1028,Japanese Beetle Trap Classic,Pest Control,1,24.03,24.03
O709430,P1175,Watering Wand Pro,Garden Tools,1,17.94,17.94
O709431,P1076,Carrot Premium,Vegetable Seeds,2,4.41,8.82
O709431,P1194,Floribunda Rose Heirloom,Roses,3,44.42,133.26
O709432,P1203,Cedar Raised Bed Mix,Raised Beds,1,193.19,193.19
O709433,P1253,Cedar Raised Bed Starter,Raised Beds,1,92.1,92.1
O709434,P1060,Watering Wand Classic,Garden Tools,1,27.54,27.54
O709434,P1065,Gloves Collection,Garden Tools,1,20.79,20.79
O709434,P1025,Daylily Classic,Perennials,2,24.95,49.9
O709435,P1230,Wildflower Pro,Flower Seeds,2,3.72,7.44
O709436,P1242,Coneflower Organic,Perennials,1,21.62,21.62
O709436,P1064,Gloves Classic,Garden Tools,1,38.67,38.67
O709437,P1264,Bone Meal Heirloom,Soil & Fertilizer,1,12.22,12.22
O709438,P1121,Planter Box Collection,Raised Beds,2,198.27,396.54
O709438,P1271,Watering Wand Organic,Garden Tools,1,7.73,7.73
O709439,P1240,Phlox Starter,Perennials,1,20.64,20.64
O709440,P1288,Bone Meal Premium,Soil & Fertilizer,2,19.01,38.02
O709440,P1188,Bone Meal Mix,Soil & Fertilizer,1,8.41,8.41
O709441,P1285,Cucumber Starter,Vegetable Seeds,1,3.72,3.72
O709441,P1195,Kale Collection,Vegetable Seeds,2,6.96,13.92
O709442,P1193,Kale Premium,Vegetable Seeds,1,4.82,4.82
O709442,P1221,Compost Booster Organic,Soil & Fertilizer,1,21.32,21.32
O709442,P1248,Wildflower Starter,Flower Seeds,3,6.39,19.17
O709443,P1108,Hybrid Tea Rose Starter,Roses,1,41.26,41.26
O709443,P1239,Slug Control Collection,Pest Control,2,9.56,19.12
O709444,P1042,Floribunda Rose Starter,Roses,1,40.05,40.05
O709444,P1044,Tomato Feed Premium,Soil & Fertilizer,1,28.88,28.88
O709444,P1035,Marigold Starter,Flower Seeds,1,5.69,5.69
O709445,P1152,Coneflower Classic,Perennials,3,16.51,49.53
O709446,P1177,Climbing Rose Classic,Roses,2,19.08,38.16
O709446,P1054,Zinnia Heirloom,Flower Seeds,1,3.2,3.2
O709447,P1026,Hosta Organic,Perennials,1,21.37,21.37
O709447,P1213,Humidity Dome Heirloom,Indoor Growing,1,82.47,82.47
O709448,P1077,Zinnia Classic,Flower Seeds,1,2.75,2.75
O709448,P1260,Pepper Classic,Vegetable Seeds,1,7.54,7.54
O709448,P1228,Neem Oil Starter,Pest Control,2,20.4,40.8
O709449,P1209,Aster Collection,Flower Seeds,1,8.2,8.2
O709449,P1169,Phlox Collection,Perennials,2,21.57,43.14
O709450,P1122,Floribunda Rose Heirloom,Roses,2,35.52,71.04
O709451,P1041,Strawberry Classic,Fruit Plants,1,33.99,33.99
O709451,P1262,Zucchini Mix,Vegetable Seeds,2,5.82,11.64
O709451,P1056,Neem Oil Heirloom,Pest Control,2,14.32,28.64
O709451,P1200,Blueberry Starter,Fruit Plants,1,38.59,38.59
O709452,P1219,Cedar Raised Bed Heirloom,Raised Beds,1,192.21,192.21
O709452,P1233,Tomato Feed Classic,Soil & Fertilizer,1,8.39,8.39
O709453,P1013,Raspberry Mix,Fruit Plants,3,15.26,45.78
O709453,P1154,Pruner Heirloom,Garden Tools,3,34.89,104.67
O709454,P1166,Hosta Premium,Perennials,1,16.78,16.78
O709455,P1228,Neem Oil Starter,Pest Control,2,20.4,40.8
O709456,P1215,Cosmos Premium,Flower Seeds,1,2.92,2.92
O709456,P1044,Tomato Feed Premium,Soil & Fertilizer,1,28.88,28.88
O709457,P1279,Deer Repellent Mix,Pest Control,1,18.85,18.85
O709457,P1242,Coneflower Organic,Perennials,1,21.62,21.62
O709458,P1192,Sunflower Premium,Flower Seeds,1,3.06,3.06
O709458,P1098,Aster Mix,Flower Seeds,1,8.98,8.98
O709458,P1073,Bone Meal Heirloom,Soil & Fertilizer,1,14.24,14.24
O709459,P1057,LED Grow Light Starter,Indoor Growing,1,101.72,101.72
O709459,P1219,Cedar Raised Bed Heirloom,Raised Beds,1,192.21,192.21
O709459,P1274,Tomato Heirloom,Vegetable Seeds,1,4.55,4.55
O709460,P1062,Organic Fertilizer Starter,Soil & Fertilizer,1,10.33,10.33
O709460,P1197,Cucumber Mix,Vegetable Seeds,3,5.45,16.35
O709460,P1248,Wildflower Starter,Flower Seeds,1,6.39,6.39
O709460,P1173,Neem Oil Pro,Pest Control,1,12.1,12.1
O709461,P1164,Cucumber Heirloom,Vegetable Seeds,2,3.88,7.76
O709461,P1218,Watering Wand Classic,Garden Tools,2,19.27,38.54
O709462,P1023,Lavender Mix,Perennials,1,13.52,13.52
O709462,P1172,Bone Meal Classic,Soil & Fertilizer,2,9.69,19.38
O709463,P1136,Floribunda Rose Collection,Roses,1,43.41,43.41
O709464,P1011,LED Grow Light Starter,Indoor Growing,1,72.36,72.36
O709464,P1075,Hosta Pro,Perennials,2,16.44,32.88
O709464,P1012,Cosmos Pro,Flower Seeds,2,4.87,9.74
O709464,P1085,Blackberry Collection,Fruit Plants,1,29.02,29.02
O709465,P1268,Poppy Collection,Flower Seeds,2,5.04,10.08
O709465,P1100,Tomato Feed Premium,Soil & Fertilizer,2,23.77,47.54
O709465,P1109,Microgreen Tray Heirloom,Indoor Growing,2,35.08,70.16
O709466,P1016,Tomato Pro,Vegetable Seeds,2,8.48,16.96
O709467,P1247,Climbing Rose Starter,Roses,3,42.53,127.59
O709467,P1260,Pepper Classic,Vegetable Seeds,1,7.54,7.54
O709467,P1071,Kale Mix,Vegetable Seeds,4,8.06,32.24
O709468,P1299,Metal Raised Bed Pro,Raised Beds,1,78.83,78.83
O709468,P1033,Lettuce Heirloom,Vegetable Seeds,2,3.56,7.12
O709468,P1138,Herb Kit Organic,Indoor Growing,4,72.52,290.08
O709469,P1165,Poppy Mix,Flower Seeds,1,4.45,4.45
O709469,P1213,Humidity Dome Heirloom,Indoor Growing,1,82.47,82.47
O709469,P1065,Gloves Collection,Garden Tools,3,20.79,62.37
O709470,P1162,Aster Collection,Flower Seeds,1,5.93,5.93
O709470,P1204,Wildflower Pro,Flower Seeds,2,7.42,14.84
O709471,P1252,Coneflower Organic,Perennials,2,24.5,49.0
O709472,P1202,Salvia Heirloom,Perennials,1,22.13,22.13
O709472,P1258,Pepper Organic,Vegetable Seeds,1,7.76,7.76
O709473,P1017,Japanese Beetle Trap Heirloom,Pest Control,1,11.74,11.74
O709473,P1028,Japanese Beetle Trap Classic,Pest Control,2,24.03,48.06
O709474,P1020,Grow Bag Classic,Raised Beds,1,45.46,45.46
O709474,P1233,Tomato Feed Classic,Soil & Fertilizer,1,8.39,8.39
O709474,P1262,Zucchini Mix,Vegetable Seeds,1,5.82,5.82
O709475,P1068,Compost Booster Starter,Soil & Fertilizer,1,26.44,26.44
O709475,P1040,Sunflower Starter,Flower Seeds,1,3.57,3.57
O709476,P1161,Microgreen Tray Mix,Indoor Growing,2,45.34,90.68
O709476,P1007,Deer Repellent Classic,Pest Control,2,12.72,25.44
O709476,P1046,Phlox Heirloom,Perennials,1,12.05,12.05
O709477,P1202,Salvia Heirloom,Perennials,3,22.13,66.39
O709478,P1132,Grow Bag Mix,Raised Beds,2,160.85,321.7
O709479,P1248,Wildflower Starter,Flower Seeds,2,6.39,12.78
O709479,P1250,Microgreen Tray Organic,Indoor Growing,4,78.81,315.24
O709479,P1191,Strawberry Starter,Fruit Plants,1,16.16,16.16
O709480,P1168,Humidity Dome Organic,Indoor Growing,1,59.32,59.32
O709481,P1239,Slug Control Collection,Pest Control,2,9.56,19.12
O709482,P1266,Cucumber Classic,Vegetable Seeds,1,4.13,4.13
O709483,P1078,Zucchini Heirloom,Vegetable Seeds,2,3.15,6.3
O709483,P1061,Blueberry Heirloom,Fruit Plants,2,34.06,68.12
O709484,P1277,Gloves Pro,Garden Tools,1,13.97,13.97
O709485,P1127,Climbing Rose Mix,Roses,1,44.86,44.86
O709485,P1075,Hosta Pro,Perennials,1,16.44,16.44
O709485,P1155,LED Grow Light Organic,Indoor Growing,2,77.63,155.26
O709486,P1096,Lavender Classic,Perennials,2,17.84,35.68
O709486,P1148,Cedar Raised Bed Organic,Raised Beds,2,177.39,354.78
O709486,P1101,Climbing Rose Pro,Roses,1,45.51,45.51
O709486,P1236,Hosta Premium,Perennials,2,21.7,43.4
O709487,P1074,Compost Booster Mix,Soil & Fertilizer,2,29.98,59.96
O709488,P1194,Floribunda Rose Heirloom,Roses,4,44.42,177.68
O709489,P1222,Neem Oil Heirloom,Pest Control,1,10.41,10.41
O709489,P1096,Lavender Classic,Perennials,2,17.84,35.68
O709489,P1242,Coneflower Organic,Perennials,1,21.62,21.62
O709490,P1087,Organic Fertilizer Heirloom,Soil & Fertilizer,2,17.67,35.34
O709490,P1194,Floribunda Rose Heirloom,Roses,1,44.42,44.42
O709491,P1110,Carrot Pro,Vegetable Seeds,1,5.76,5.76
O709491,P1016,Tomato Pro,Vegetable Seeds,1,8.48,8.48
O709492,P1063,Bean Collection,Vegetable Seeds,2,5.55,11.1
O709492,P1085,Blackberry Collection,Fruit Plants,3,29.02,87.06
O709492,P1035,Marigold Starter,Flower Seeds,2,5.69,11.38
O709492,P1209,Aster Collection,Flower Seeds,3,8.2,24.6
O709492,P1231,Seed Tray Organic,Garden Tools,1,9.4,9.4
O709493,P1260,Pepper Classic,Vegetable Seeds,2,7.54,15.08
O709493,P1100,Tomato Feed Premium,Soil & Fertilizer,2,23.77,47.54
O709493,P1009,Coneflower Organic,Perennials,1,23.91,23.91
O709494,P1191,Strawberry Starter,Fruit Plants,1,16.16,16.16
O709495,P1094,LED Grow Light Starter,Indoor Growing,1,67.38,67.38
O709495,P1154,Pruner Heirloom,Garden Tools,2,34.89,69.78
O709496,P1190,Tomato Premium,Vegetable Seeds,1,8.05,8.05
O709496,P1101,Climbing Rose Pro,Roses,1,45.51,45.51
O709496,P1200,Blueberry Starter,Fruit Plants,1,38.59,38.59
O709496,P1182,Hybrid Tea Rose Pro,Roses,1,36.86,36.86
O709497,P1203,Cedar Raised Bed Mix,Raised Beds,1,193.19,193.19
O709497,P1136,Floribunda Rose Collection,Roses,2,43.41,86.82
O709497,P1071,Kale Mix,Vegetable Seeds,2,8.06,16.12
O709497,P1125,Deer Repellent Collection,Pest Control,2,13.08,26.16
O709497,P1038,Humidity Dome Premium,Indoor Growing,1,40.09,40.09
O709498,P1177,Climbing Rose Classic,Roses,1,19.08,19.08
O709499,P1198,Compost Booster Classic,Soil & Fertilizer,2,26.34,52.68
O709499,P1126,Compost Booster Pro,Soil & Fertilizer,1,19.48,19.48
O709500,P1276,Grape Organic,Fruit Plants,1,38.2,38.2
O709500,P1115,Daylily Starter,Perennials,1,20.37,20.37
O709500,P1060,Watering Wand Classic,Garden Tools,2,27.54,55.08
O709501,P1175,Watering Wand Pro,Garden Tools,1,17.94,17.94
O709502,P1133,Zucchini Organic,Vegetable Seeds,1,3.08,3.08
O709502,P1230,Wildflower Pro,Flower Seeds,1,3.72,3.72
